case_id,benchmark_id,mode,coeff,maxdim,threshold_label,dimension,normalization_mode,library,interval_count,signature
tfim_pbc_n6_g1p00__quantized__p3__h2__full,tfim_pbc_n6_g1p00__quantized,quantized,3,2,full,2,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,1,0x1.3fc0000000000p+1|0x1.5ae0000000000p+1
tfim_pbc_n6_g1p00__quantized__p3__h2__full,tfim_pbc_n6_g1p00__quantized,quantized,3,2,full,2,threshold_truncation_harmonized,gudhi,1,0x1.3fc0000000000p+1|0x1.5ae0000000000p+1
tfim_pbc_n6_g1p00__quantized__p3__h2__full,tfim_pbc_n6_g1p00__quantized,quantized,3,2,full,2,threshold_truncation_harmonized,ripser,1,0x1.3fc0000000000p+1|0x1.5ae0000000000p+1
tfim_pbc_n6_g1p00__quantized__p3__h2__full,tfim_pbc_n6_g1p00__quantized,quantized,3,2,full,2,threshold_truncation_harmonized,dionysus,1,0x1.3fc0000000000p+1|0x1.5ae0000000000p+1
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,0,raw_exact,gudhi,6,0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,0,raw_exact,ripser,6,0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,0,raw_exact,dionysus,6,0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,0,drop_zero_length_intervals,gudhi,6,0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,0,drop_zero_length_intervals,ripser,6,0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,0,drop_zero_length_intervals,dionysus,6,0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,6,0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,ripser,6,0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,6,0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,0,threshold_truncation_harmonized,gudhi,6,0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|trunc_inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,0,threshold_truncation_harmonized,ripser,6,0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|trunc_inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,0,threshold_truncation_harmonized,dionysus,6,0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|0x1.db80000000000p+0::0x0.0p+0|trunc_inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,1,raw_exact,gudhi,7,0x1.3fc0000000000p+1|0x1.3fc0000000000p+1::0x1.3fc0000000000p+1|0x1.3fc0000000000p+1::0x1.3fc0000000000p+1|0x1.3fc0000000000p+1::0x1.3fc0000000000p+1|0x1.3fc0000000000p+1::0x1.3fc0000000000p+1|0x1.3fc0000000000p+1::0x1.3fc0000000000p+1|0x1.3fc0000000000p+1::0x1.db80000000000p+0|0x1.3fc0000000000p+1
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,1,raw_exact,ripser,1,0x1.db80000000000p+0|0x1.3fc0000000000p+1
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,1,raw_exact,dionysus,1,0x1.db80000000000p+0|0x1.3fc0000000000p+1
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,1,drop_zero_length_intervals,gudhi,1,0x1.db80000000000p+0|0x1.3fc0000000000p+1
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,1,drop_zero_length_intervals,ripser,1,0x1.db80000000000p+0|0x1.3fc0000000000p+1
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,1,drop_zero_length_intervals,dionysus,1,0x1.db80000000000p+0|0x1.3fc0000000000p+1
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,1,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,1,0x1.db80000000000p+0|0x1.3fc0000000000p+1
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,1,drop_zero_length_intervals_plus_float32_roundtrip,ripser,1,0x1.db80000000000p+0|0x1.3fc0000000000p+1
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,1,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,1,0x1.db80000000000p+0|0x1.3fc0000000000p+1
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,1,threshold_truncation_harmonized,gudhi,1,0x1.db80000000000p+0|trunc_inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,1,threshold_truncation_harmonized,ripser,1,0x1.db80000000000p+0|trunc_inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,1,threshold_truncation_harmonized,dionysus,1,0x1.db80000000000p+0|trunc_inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,2,raw_exact,gudhi,1,0x1.3fc0000000000p+1|inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,2,raw_exact,ripser,1,0x1.3fc0000000000p+1|inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,2,raw_exact,dionysus,1,0x1.3fc0000000000p+1|inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,2,drop_zero_length_intervals,gudhi,1,0x1.3fc0000000000p+1|inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,2,drop_zero_length_intervals,ripser,1,0x1.3fc0000000000p+1|inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,2,drop_zero_length_intervals,dionysus,1,0x1.3fc0000000000p+1|inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,2,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,1,0x1.3fc0000000000p+1|inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,2,drop_zero_length_intervals_plus_float32_roundtrip,ripser,1,0x1.3fc0000000000p+1|inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,2,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,1,0x1.3fc0000000000p+1|inf
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,2,threshold_truncation_harmonized,gudhi,0,
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,2,threshold_truncation_harmonized,ripser,0,
tfim_pbc_n6_g1p00__quantized__p3__h2__selected,tfim_pbc_n6_g1p00__quantized,quantized,3,2,selected,2,threshold_truncation_harmonized,dionysus,0,
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,0,raw_exact,gudhi,9,0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|inf
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,0,raw_exact,ripser,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,0,raw_exact,dionysus,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,0,drop_zero_length_intervals,gudhi,9,0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|inf
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,0,drop_zero_length_intervals,ripser,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,0,drop_zero_length_intervals,dionysus,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,ripser,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,0,threshold_truncation_harmonized,gudhi,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,0,threshold_truncation_harmonized,ripser,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,0,threshold_truncation_harmonized,dionysus,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,1,raw_exact,gudhi,28,0x1.0000000000000p+0|0x1.0000000000000p+0::0x1.0000000000000p+0|0x1.0000000000000p+0::0x1.0000000000000p+0|0x1.0000000000000p+0::0x1.0000000000000p+0|0x1.0000000000000p+0::0x1.0000000000000p+0|0x1.0000000000000p+0::0x1.0000000000000p+0|0x1.0000000000000p+0::0x1.0000000000000p+1|0x1.0000000000000p+1::0x1.0000000000000p+1|0x1.0000000000000p+1::0x1.0000000000000p+1|0x1.0000000000000p+1::0x1.52a7fa9d2f8eap+1|0x1.52a7fa9d2f8eap+1::0x1.52a7fa9d2f8eap+1|0x1.52a7fa9d2f8eap+1::0x1.52a7fa9d2f8eap+1|0x1.52a7fa9d2f8eap+1::0x1.52a7fa9d2f8eap+1|0x1.52a7fa9d2f8eap+1::0x1.bb67ae8584caap+0|0x1.bb67ae8584caap+0::0x1.bb67ae8584caap+0|0x1.bb67ae8584caap+0::0x1.bb67ae8584caap+0|0x1.bb67ae8584caap+0::0x1.bb67ae8584caap+0|0x1.bb67ae8584caap+0::0x1.bb67ae8584caap+0|0x1.bb67ae8584caap+0::0x1.bb67ae8584caap+0|0x1.bb67ae8584caap+0::0x1.bb67ae8584caap+0|0x1.bb67ae8584caap+0::0x1.bb67ae8584caap+0|0x1.bb67ae8584caap+0::0x1.bb67ae8584caap+0|0x1.bb67ae8584caap+0::0x1.fffffffffffffp+0|0x1.fffffffffffffp+0::0x1.fffffffffffffp+0|0x1.fffffffffffffp+0::0x1.fffffffffffffp+0|0x1.fffffffffffffp+0::0x1.fffffffffffffp+0|0x1.fffffffffffffp+0::0x1.fffffffffffffp-1|0x1.0000000000000p+0::0x1.fffffffffffffp-1|0x1.0000000000000p+0
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,1,raw_exact,ripser,0,
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,1,raw_exact,dionysus,0,
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,1,drop_zero_length_intervals,gudhi,2,0x1.fffffffffffffp-1|0x1.0000000000000p+0::0x1.fffffffffffffp-1|0x1.0000000000000p+0
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,1,drop_zero_length_intervals,ripser,0,
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,1,drop_zero_length_intervals,dionysus,0,
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,1,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,0,
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,1,drop_zero_length_intervals_plus_float32_roundtrip,ripser,0,
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,1,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,0,
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,1,threshold_truncation_harmonized,gudhi,0,
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,1,threshold_truncation_harmonized,ripser,0,
triangular_patch_3x3__floating__p2__h1__full,triangular_patch_3x3__floating,floating,2,1,full,1,threshold_truncation_harmonized,dionysus,0,
triangular_patch_3x3__floating__p2__h1__selected,triangular_patch_3x3__floating,floating,2,1,selected,0,raw_exact,gudhi,9,0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|inf
triangular_patch_3x3__floating__p2__h1__selected,triangular_patch_3x3__floating,floating,2,1,selected,0,raw_exact,ripser,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
triangular_patch_3x3__floating__p2__h1__selected,triangular_patch_3x3__floating,floating,2,1,selected,0,raw_exact,dionysus,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
triangular_patch_3x3__floating__p2__h1__selected,triangular_patch_3x3__floating,floating,2,1,selected,0,drop_zero_length_intervals,gudhi,9,0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|0x1.fffffffffffffp-1::0x0.0p+0|inf
triangular_patch_3x3__floating__p2__h1__selected,triangular_patch_3x3__floating,floating,2,1,selected,0,drop_zero_length_intervals,ripser,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
triangular_patch_3x3__floating__p2__h1__selected,triangular_patch_3x3__floating,floating,2,1,selected,0,drop_zero_length_intervals,dionysus,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
triangular_patch_3x3__floating__p2__h1__selected,triangular_patch_3x3__floating,floating,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
triangular_patch_3x3__floating__p2__h1__selected,triangular_patch_3x3__floating,floating,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,ripser,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
triangular_patch_3x3__floating__p2__h1__selected,triangular_patch_3x3__floating,floating,2,1,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,9,0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|0x1.0000000000000p+0::0x0.0p+0|inf
triangular_patch_3x3__floating__p2__h1__selected,triangular_patch_3x3__floating,floating,2,1,selected,0,threshold_truncation_harmonized,gudhi,9,0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf
triangular_patch_3x3__floating__p2__h1__selected,triangular_patch_3x3__floating,floating,2,1,selected,0,threshold_truncation_harmonized,ripser,9,0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf
triangular_patch_3x3__floating__p2__h1__selected,triangular_patch_3x3__floating,floating,2,1,selected,0,threshold_truncation_harmonized,dionysus,9,0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf::0x0.0p+0|trunc_inf
triangular_patch_3x3__floating__p2__h1__selected,triangular_patch_3x3__floating,floating,2,1,selected,1,raw_exact,gudhi,8,0x1.0000000000000p+0|0x1.0000000000000p+0::0x1.0000000000000p+0|0x1.0000000000000p+0::0x1.0000000000000p+0|0x1.0000000000000p+0::0x1.0000000000000p+0|0x1.0000000000000p+0::0x1.0000000000000p+0|0x1.0000000000000p+0::0x1.0000000000000p+0|0x1.0000000000000p+0::0x1.fffffffffffffp-1|0x1.0000000000000p+0::0x1.fffffffffffffp-1|0x1.0000000000000p+0
triangular_patch_3x3__floating__p2__h1__selected,triangular_patch_3x3__floating,floating,2,1,selected,1,raw_exact,ripser,0,
triangular_patch_3x3__floating__p2__h1__selected,triangular_patch_3x3__floating,floating,2,1,selected,1,raw_exact,dionysus,0,
triangular_patch_3x3__floating__p2__h1__selected,triangular_patch_3x3__floating,floating,2,1,selected,1,drop_zero_length_intervals,gudhi,2,0x1.fffffffffffffp-1|0x1.0000000000000p+0::0x1.fffffffffffffp-1|0x1.0000000000000p+0
