case_id,benchmark_id,mode,coeff,maxdim,threshold_label,dimension,normalization_mode,library,interval_index,birth,death,birth_hex,death_hex
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,floating,2,2,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,4,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,floating,2,2,selected,0,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,floating,2,2,selected,0,threshold_truncation_harmonized,gudhi,0,0.0,1.1497145891189575,0x0.0p+0,0x1.2653b20000000p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,floating,2,2,selected,0,threshold_truncation_harmonized,gudhi,1,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,floating,2,2,selected,0,threshold_truncation_harmonized,gudhi,2,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,floating,2,2,selected,0,threshold_truncation_harmonized,gudhi,3,0.0,trunc_inf,0x0.0p+0,trunc_inf
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,floating,2,2,selected,0,threshold_truncation_harmonized,gudhi,4,0.0,trunc_inf,0x0.0p+0,trunc_inf
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,floating,2,2,selected,0,threshold_truncation_harmonized,gudhi,5,0.0,trunc_inf,0x0.0p+0,trunc_inf
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,floating,2,2,selected,0,threshold_truncation_harmonized,ripser,0,0.0,1.1497145891189575,0x0.0p+0,0x1.2653b20000000p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,floating,2,2,selected,0,threshold_truncation_harmonized,ripser,1,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,floating,2,2,selected,0,threshold_truncation_harmonized,ripser,2,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,floating,2,2,selected,0,threshold_truncation_harmonized,ripser,3,0.0,trunc_inf,0x0.0p+0,trunc_inf
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,floating,2,2,selected,0,threshold_truncation_harmonized,ripser,4,0.0,trunc_inf,0x0.0p+0,trunc_inf
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,floating,2,2,selected,0,threshold_truncation_harmonized,ripser,5,0.0,trunc_inf,0x0.0p+0,trunc_inf
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,floating,2,2,selected,0,threshold_truncation_harmonized,dionysus,0,0.0,1.1497145891189575,0x0.0p+0,0x1.2653b20000000p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,floating,2,2,selected,0,threshold_truncation_harmonized,dionysus,1,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,floating,2,2,selected,0,threshold_truncation_harmonized,dionysus,2,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,floating,2,2,selected,0,threshold_truncation_harmonized,dionysus,3,0.0,trunc_inf,0x0.0p+0,trunc_inf
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,floating,2,2,selected,0,threshold_truncation_harmonized,dionysus,4,0.0,trunc_inf,0x0.0p+0,trunc_inf
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,floating,2,2,selected,0,threshold_truncation_harmonized,dionysus,5,0.0,trunc_inf,0x0.0p+0,trunc_inf
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,floating,2,2,selected,1,raw_exact,gudhi,0,1.2331425691574804,1.2331425691574804,0x1.3baf3b3dd6385p+0,0x1.3baf3b3dd6385p+0
tfim_obc_n6_g0p50__floating__p2__h2__selected,tfim_obc_n6_g0p50__floating,floating,2,2,selected,1,raw_exact,gudhi,1,1.233142569157481,1.233142569157481,0x1.3baf3b3dd6388p+0,0x1.3baf3b3dd6388p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,raw_exact,gudhi,0,0.0,1.1497146282434716,0x0.0p+0,0x1.2653b2a809dbbp+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,raw_exact,gudhi,1,0.0,1.173608830424655,0x0.0p+0,0x1.2c71a0d8f8800p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,raw_exact,gudhi,2,0.0,1.1736088304246577,0x0.0p+0,0x1.2c71a0d8f880cp+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,raw_exact,gudhi,3,0.0,1.25252377860253,0x0.0p+0,0x1.40a565fa8f6a0p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,raw_exact,gudhi,4,0.0,1.2525237786025318,0x0.0p+0,0x1.40a565fa8f6a8p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,raw_exact,gudhi,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,raw_exact,ripser,0,0.0,1.1497145891189575,0x0.0p+0,0x1.2653b20000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,raw_exact,ripser,1,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,raw_exact,ripser,2,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,raw_exact,ripser,3,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,raw_exact,ripser,4,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,raw_exact,ripser,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,raw_exact,dionysus,0,0.0,1.1497145891189575,0x0.0p+0,0x1.2653b20000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,raw_exact,dionysus,1,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,raw_exact,dionysus,2,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,raw_exact,dionysus,3,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,raw_exact,dionysus,4,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,raw_exact,dionysus,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals,gudhi,0,0.0,1.1497146282434716,0x0.0p+0,0x1.2653b2a809dbbp+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals,gudhi,1,0.0,1.173608830424655,0x0.0p+0,0x1.2c71a0d8f8800p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals,gudhi,2,0.0,1.1736088304246577,0x0.0p+0,0x1.2c71a0d8f880cp+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals,gudhi,3,0.0,1.25252377860253,0x0.0p+0,0x1.40a565fa8f6a0p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals,gudhi,4,0.0,1.2525237786025318,0x0.0p+0,0x1.40a565fa8f6a8p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals,gudhi,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals,ripser,0,0.0,1.1497145891189575,0x0.0p+0,0x1.2653b20000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals,ripser,1,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals,ripser,2,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals,ripser,3,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals,ripser,4,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals,ripser,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals,dionysus,0,0.0,1.1497145891189575,0x0.0p+0,0x1.2653b20000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals,dionysus,1,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals,dionysus,2,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals,dionysus,3,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals,dionysus,4,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals,dionysus,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,0,0.0,1.1497145891189575,0x0.0p+0,0x1.2653b20000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,1,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,2,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,3,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,4,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,gudhi,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,ripser,0,0.0,1.1497145891189575,0x0.0p+0,0x1.2653b20000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,ripser,1,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,ripser,2,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,ripser,3,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,ripser,4,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,ripser,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,0,0.0,1.1497145891189575,0x0.0p+0,0x1.2653b20000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,1,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,2,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,3,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,4,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,drop_zero_length_intervals_plus_float32_roundtrip,dionysus,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,threshold_truncation_harmonized,gudhi,0,0.0,1.1497145891189575,0x0.0p+0,0x1.2653b20000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,threshold_truncation_harmonized,gudhi,1,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,threshold_truncation_harmonized,gudhi,2,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,threshold_truncation_harmonized,gudhi,3,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,threshold_truncation_harmonized,gudhi,4,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,threshold_truncation_harmonized,gudhi,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,threshold_truncation_harmonized,ripser,0,0.0,1.1497145891189575,0x0.0p+0,0x1.2653b20000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,threshold_truncation_harmonized,ripser,1,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,threshold_truncation_harmonized,ripser,2,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,threshold_truncation_harmonized,ripser,3,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,threshold_truncation_harmonized,ripser,4,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,threshold_truncation_harmonized,ripser,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,threshold_truncation_harmonized,dionysus,0,0.0,1.1497145891189575,0x0.0p+0,0x1.2653b20000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,threshold_truncation_harmonized,dionysus,1,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,threshold_truncation_harmonized,dionysus,2,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,threshold_truncation_harmonized,dionysus,3,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,threshold_truncation_harmonized,dionysus,4,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,0,threshold_truncation_harmonized,dionysus,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,1,raw_exact,gudhi,0,1.2331425691574804,1.2331425691574804,0x1.3baf3b3dd6385p+0,0x1.3baf3b3dd6385p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,1,raw_exact,gudhi,1,1.233142569157481,1.233142569157481,0x1.3baf3b3dd6388p+0,0x1.3baf3b3dd6388p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,1,raw_exact,gudhi,2,1.2993568622132534,1.2993568622132534,0x1.4ca2a6bd0a029p+0,0x1.4ca2a6bd0a029p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,1,raw_exact,gudhi,3,1.3616996581796268,1.3616996581796268,0x1.5c98594adb1abp+0,0x1.5c98594adb1abp+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,1,raw_exact,gudhi,4,1.3616996581796301,1.3616996581796301,0x1.5c98594adb1bap+0,0x1.5c98594adb1bap+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,1,raw_exact,gudhi,5,1.4099470933716252,1.4099470933716252,0x1.68f24aef1f135p+0,0x1.68f24aef1f135p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,1,raw_exact,gudhi,6,1.4099470933716274,1.4099470933716274,0x1.68f24aef1f13fp+0,0x1.68f24aef1f13fp+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,1,raw_exact,gudhi,7,1.4790348743105857,1.4790348743105857,0x1.7aa2078eceb42p+0,0x1.7aa2078eceb42p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,1,raw_exact,gudhi,8,1.4790348743105863,1.4790348743105863,0x1.7aa2078eceb45p+0,0x1.7aa2078eceb45p+0
tfim_obc_n6_g0p50__floating__p3__h1__full,tfim_obc_n6_g0p50__floating,floating,3,1,full,1,raw_exact,gudhi,9,1.673685643721418,1.673685643721418,0x1.ac76a98f91757p+0,0x1.ac76a98f91757p+0
tfim_obc_n6_g0p50__floating__p3__h1__selected,tfim_obc_n6_g0p50__floating,floating,3,1,selected,0,raw_exact,gudhi,0,0.0,1.1497146282434716,0x0.0p+0,0x1.2653b2a809dbbp+0
tfim_obc_n6_g0p50__floating__p3__h1__selected,tfim_obc_n6_g0p50__floating,floating,3,1,selected,0,raw_exact,gudhi,1,0.0,1.173608830424655,0x0.0p+0,0x1.2c71a0d8f8800p+0
tfim_obc_n6_g0p50__floating__p3__h1__selected,tfim_obc_n6_g0p50__floating,floating,3,1,selected,0,raw_exact,gudhi,2,0.0,1.1736088304246577,0x0.0p+0,0x1.2c71a0d8f880cp+0
tfim_obc_n6_g0p50__floating__p3__h1__selected,tfim_obc_n6_g0p50__floating,floating,3,1,selected,0,raw_exact,gudhi,3,0.0,1.25252377860253,0x0.0p+0,0x1.40a565fa8f6a0p+0
tfim_obc_n6_g0p50__floating__p3__h1__selected,tfim_obc_n6_g0p50__floating,floating,3,1,selected,0,raw_exact,gudhi,4,0.0,1.2525237786025318,0x0.0p+0,0x1.40a565fa8f6a8p+0
tfim_obc_n6_g0p50__floating__p3__h1__selected,tfim_obc_n6_g0p50__floating,floating,3,1,selected,0,raw_exact,gudhi,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g0p50__floating__p3__h1__selected,tfim_obc_n6_g0p50__floating,floating,3,1,selected,0,raw_exact,ripser,0,0.0,1.1497145891189575,0x0.0p+0,0x1.2653b20000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__selected,tfim_obc_n6_g0p50__floating,floating,3,1,selected,0,raw_exact,ripser,1,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__selected,tfim_obc_n6_g0p50__floating,floating,3,1,selected,0,raw_exact,ripser,2,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__selected,tfim_obc_n6_g0p50__floating,floating,3,1,selected,0,raw_exact,ripser,3,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__selected,tfim_obc_n6_g0p50__floating,floating,3,1,selected,0,raw_exact,ripser,4,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__selected,tfim_obc_n6_g0p50__floating,floating,3,1,selected,0,raw_exact,ripser,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g0p50__floating__p3__h1__selected,tfim_obc_n6_g0p50__floating,floating,3,1,selected,0,raw_exact,dionysus,0,0.0,1.1497145891189575,0x0.0p+0,0x1.2653b20000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__selected,tfim_obc_n6_g0p50__floating,floating,3,1,selected,0,raw_exact,dionysus,1,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__selected,tfim_obc_n6_g0p50__floating,floating,3,1,selected,0,raw_exact,dionysus,2,0.0,1.1736087799072266,0x0.0p+0,0x1.2c71a00000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__selected,tfim_obc_n6_g0p50__floating,floating,3,1,selected,0,raw_exact,dionysus,3,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__selected,tfim_obc_n6_g0p50__floating,floating,3,1,selected,0,raw_exact,dionysus,4,0.0,1.2525237798690796,0x0.0p+0,0x1.40a5660000000p+0
tfim_obc_n6_g0p50__floating__p3__h1__selected,tfim_obc_n6_g0p50__floating,floating,3,1,selected,0,raw_exact,dionysus,5,0.0,inf,0x0.0p+0,inf
tfim_obc_n6_g0p50__floating__p3__h1__selected,tfim_obc_n6_g0p50__floating,floating,3,1,selected,0,drop_zero_length_intervals,gudhi,0,0.0,1.1497146282434716,0x0.0p+0,0x1.2653b2a809dbbp+0
tfim_obc_n6_g0p50__floating__p3__h1__selected,tfim_obc_n6_g0p50__floating,floating,3,1,selected,0,drop_zero_length_intervals,gudhi,1,0.0,1.173608830424655,0x0.0p+0,0x1.2c71a0d8f8800p+0
tfim_obc_n6_g0p50__floating__p3__h1__selected,tfim_obc_n6_g0p50__floating,floating,3,1,selected,0,drop_zero_length_intervals,gudhi,2,0.0,1.1736088304246577,0x0.0p+0,0x1.2c71a0d8f880cp+0
tfim_obc_n6_g0p50__floating__p3__h1__selected,tfim_obc_n6_g0p50__floating,floating,3,1,selected,0,drop_zero_length_intervals,gudhi,3,0.0,1.25252377860253,0x0.0p+0,0x1.40a565fa8f6a0p+0
